date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:52:12	98996/98996	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225f3d5a04-182b4%22	https://sedonax.com/fontawesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/site%20ehj/sedonax.com/fontawesome/webfonts/fa-solid-900.woff	(from https://sedonax.com/fontawesome/css/all.css)
12:52:13	193780/193780	---M--	200	added ('OK')	application/octet-stream	etag:%225f3d5a0f-2f4f4%22	https://sedonax.com/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/site%20ehj/sedonax.com/fontawesome/webfonts/fa-solid-900.ttf	(from https://sedonax.com/fontawesome/css/all.css)
12:52:14	3371/3371	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f3d5a0f-d2b%22	https://sedonax.com/img/bg.svg	C:/My%20Web%20Sites/site%20ehj/sedonax.com/img/bg.svg	(from https://sedonax.com/css/style.css?4)
12:52:14	849145/849145	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f3d5a04-cf4f9%22	https://sedonax.com/fontawesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/site%20ehj/sedonax.com/fontawesome/webfonts/fa-solid-900.svg	(from https://sedonax.com/fontawesome/css/all.css)
12:52:14	25/25	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Nov%202020%2015:52:15%20GMT	https://sedonax.com/img/bg.png	C:/My%20Web%20Sites/site%20ehj/sedonax.com/img/bg.51.delayed	(from https://sedonax.com/css/style.css?4)
12:52:14	2592/2592	---M--	200	added ('OK')	image/gif	etag:%225f3d5a04-1052%22	https://sedonax.com/slick/ajax-loader.gif	C:/My%20Web%20Sites/site%20ehj/sedonax.com/slick/ajax-loader.gif	(from https://sedonax.com/slick/slick-theme.css)
12:52:15	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f3d5a04-800%22	https://sedonax.com/slick/fonts/slick.eot	C:/My%20Web%20Sites/site%20ehj/sedonax.com/slick/fonts/slick.eot	(from https://sedonax.com/slick/slick-theme.css)
12:52:15	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f3d5a0f-800%22	https://sedonax.com/slick/fonts/slick.eot?	C:/My%20Web%20Sites/site%20ehj/sedonax.com/slick/fonts/slickd41d.eot	(from https://sedonax.com/slick/slick-theme.css)
12:52:15	1380/1380	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225f3d5a04-564%22	https://sedonax.com/slick/fonts/slick.woff	C:/My%20Web%20Sites/site%20ehj/sedonax.com/slick/fonts/slick.woff	(from https://sedonax.com/slick/slick-theme.css)
12:52:16	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%225f3d5a04-764%22	https://sedonax.com/slick/fonts/slick.ttf	C:/My%20Web%20Sites/site%20ehj/sedonax.com/slick/fonts/slick.ttf	(from https://sedonax.com/slick/slick-theme.css)
12:52:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Nov%202020%2015:52:17%20GMT	http://sedonax.com/robots.txt		(from https://sedonax.com/?gclid=Cj0KCQiAwMP9BRCzARIsAPWTJ_FMCvC_mSnR-JWYLcJolpInfwVvT-ErAHcArZQalepTaXvc61-lp8saAj5FEALw_wcB)
12:52:16	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f3d5a0f-868%22	https://sedonax.com/slick/fonts/slick.svg	C:/My%20Web%20Sites/site%20ehj/sedonax.com/slick/fonts/slick.svg	(from https://sedonax.com/slick/slick-theme.css)
12:52:17	1646/1646	---MCZ	200	added ('OK')	text/css	etag:W/%225f3d5a0f-8da%22	https://sedonax.com/sac/css/sac.css?2	C:/My%20Web%20Sites/site%20ehj/sedonax.com/sac/css/sacc81e.css	(from https://sedonax.com/sac/rastrear-pedido)
12:52:17	18834/18834	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2015:52:18%20GMT	https://sedonax.com/sac/entrega-produto	C:/My%20Web%20Sites/site%20ehj/sedonax.com/sac/entrega-produto.html	(from https://sedonax.com/sac/rastrear-pedido)
12:52:18	10217/10217	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2015%20Nov%202020%2015:52:18%20GMT	https://static.cloudflareinsights.com/beacon.min.js	C:/My%20Web%20Sites/site%20ehj/static.cloudflareinsights.com/beacon.min.js	(from https://sedonax.com/sac/rastrear-pedido)
12:52:19	15317/15317	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2015:52:20%20GMT	https://sedonax.com/sac/atendimento?o=360057484614	C:/My%20Web%20Sites/site%20ehj/sedonax.com/sac/atendimentodb33.html	(from https://sedonax.com/sac/entrega-produto)
